ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462392,Female,No,32,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
467013,Male,Yes,66,Yes,Executive,0.0,High,2.0,Cat_6,C
462908,Male,Yes,27,No,Executive,10.0,High,3.0,Cat_6,A
461184,Male,No,19,No,Healthcare,,Low,4.0,Cat_3,D
465920,Male,No,43,Yes,Executive,1.0,Low,4.0,Cat_6,A
462821,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_1,D
464659,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,D
464121,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_6,B
460013,Female,No,68,No,,2.0,Low,3.0,Cat_7,D
460193,Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_2,A
461503,Female,No,31,Yes,Artist,9.0,Low,2.0,Cat_6,B
460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D
467121,Male,Yes,53,Yes,Doctor,1.0,Low,,Cat_6,A
463879,Male,Yes,45,Yes,Executive,0.0,High,2.0,Cat_6,C
460139,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,D
465859,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,A
463451,Female,No,30,No,Doctor,0.0,Low,4.0,Cat_6,D
459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
464660,Male,No,29,Yes,Entertainment,0.0,Low,5.0,Cat_4,C
460964,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,Cat_4,A
467437,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6,B
463283,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_3,B
466383,Male,,22,No,Healthcare,9.0,Low,3.0,Cat_4,D
459941,Male,Yes,65,Yes,Artist,4.0,Low,,Cat_6,B
460438,Male,Yes,58,No,Executive,0.0,High,4.0,Cat_3,B
461461,Male,Yes,36,No,Entertainment,9.0,Average,2.0,Cat_6,B
466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_6,A
461132,Male,Yes,68,Yes,Artist,2.0,Low,1.0,Cat_6,B
462009,Female,Yes,32,Yes,Healthcare,8.0,High,2.0,Cat_2,A
459561,Male,No,31,No,Healthcare,,Low,3.0,Cat_4,A
459947,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,B
462443,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_4,D
463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,D
463345,Female,No,20,No,Healthcare,4.0,Low,4.0,Cat_6,D
466519,Male,Yes,37,,Entertainment,0.0,Low,,Cat_3,B
460915,Male,Yes,40,No,Entertainment,5.0,Low,4.0,Cat_3,D
467133,Female,Yes,72,Yes,Lawyer,1.0,High,,Cat_6,C
461261,Female,No,29,No,Artist,0.0,Low,3.0,Cat_4,A
466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0,Cat_6,B
465148,Male,No,31,No,Artist,1.0,Low,,,A
464400,Male,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6,D
465508,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
462463,Male,Yes,61,No,Artist,1.0,Average,2.0,Cat_6,C
467252,Female,No,33,Yes,,0.0,Low,4.0,,D
462065,Female,No,43,Yes,Homemaker,14.0,Low,1.0,Cat_6,D
459151,Male,Yes,60,Yes,Lawyer,9.0,Low,2.0,Cat_6,B
465381,Female,No,25,No,Marketing,0.0,Low,4.0,Cat_6,C
460233,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,D
465093,Male,Yes,55,Yes,Doctor,0.0,Low,1.0,Cat_6,C
462931,Male,Yes,40,No,Entertainment,14.0,Average,3.0,Cat_6,D
462623,Male,No,35,No,Healthcare,,Low,1.0,Cat_4,D
463179,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
460370,Female,Yes,28,Yes,Executive,8.0,High,2.0,Cat_6,C
463889,Female,No,29,Yes,Homemaker,,Low,1.0,Cat_1,D
467718,Female,No,20,No,Healthcare,2.0,Low,6.0,Cat_2,D
462196,Male,Yes,56,No,Marketing,1.0,Average,3.0,Cat_4,B
463532,Female,Yes,67,Yes,Artist,9.0,Low,3.0,Cat_6,B
463352,Male,Yes,37,Yes,,0.0,Average,4.0,Cat_6,B
465890,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,B
460242,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,Cat_6,C
461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,C
467801,Female,Yes,50,Yes,Doctor,0.0,Average,2.0,Cat_7,C
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,Cat_6,D
463726,Female,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,B
465261,Female,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_1,D
461928,Male,Yes,69,Yes,Lawyer,,Low,1.0,,A
464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_2,B
465044,Female,Yes,47,Yes,Engineer,0.0,Average,4.0,Cat_6,B
461670,Male,Yes,59,Yes,Artist,0.0,Average,6.0,Cat_6,C
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,Cat_6,C
466509,Male,Yes,56,No,Executive,1.0,Average,3.0,Cat_6,B
462888,Male,Yes,39,Yes,Executive,,High,3.0,Cat_6,B
466358,Female,,28,No,Engineer,0.0,Low,4.0,Cat_6,A
460144,Female,No,46,Yes,Doctor,1.0,Low,,Cat_3,A
464204,Female,Yes,39,Yes,Artist,2.0,High,2.0,Cat_5,C
459836,Male,,32,Yes,Healthcare,8.0,High,5.0,Cat_7,D
463340,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D
463226,Female,Yes,38,Yes,Executive,0.0,Average,2.0,Cat_6,A
467527,Male,Yes,62,Yes,Artist,2.0,Average,4.0,Cat_6,B
461344,Male,Yes,43,No,Healthcare,6.0,High,2.0,Cat_7,B
466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_6,C
466835,Male,Yes,51,No,Entertainment,1.0,Average,4.0,Cat_7,B
463245,Male,Yes,37,Yes,Entertainment,9.0,Average,2.0,Cat_6,A
465750,Male,Yes,35,Yes,,3.0,Average,2.0,Cat_6,C
465684,Female,No,47,Yes,Entertainment,0.0,Low,1.0,Cat_3,A
460453,Female,No,40,Yes,Doctor,7.0,Low,1.0,Cat_6,A
465580,Male,Yes,39,No,Executive,6.0,Average,2.0,Cat_4,D
460731,Female,No,29,Yes,Artist,1.0,Low,3.0,Cat_6,C
462337,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_4,B
463868,Male,Yes,51,No,Engineer,1.0,Average,7.0,Cat_4,B
464156,Male,Yes,62,Yes,Artist,10.0,Low,1.0,Cat_6,B
460339,Female,Yes,50,Yes,Entertainment,4.0,Low,2.0,Cat_6,A
462937,Female,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,C
467150,Female,No,41,Yes,Artist,8.0,Low,3.0,Cat_6,A
464879,Female,Yes,28,Yes,Doctor,1.0,Average,2.0,Cat_4,A
464918,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
466008,Male,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
465547,Female,Yes,68,,Lawyer,0.0,Low,1.0,Cat_6,A
465094,Male,Yes,61,No,Artist,1.0,High,2.0,Cat_6,B
464441,Male,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_2,A
461701,Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5,C
460002,Female,Yes,58,Yes,Doctor,5.0,Average,3.0,Cat_2,D
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
463963,Female,Yes,33,No,Engineer,5.0,High,3.0,Cat_6,D
459485,Female,Yes,87,Yes,Lawyer,,High,2.0,Cat_6,A
466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
460207,Male,No,41,Yes,Entertainment,11.0,Low,4.0,Cat_6,B
459866,Female,No,51,Yes,Artist,,Low,1.0,Cat_6,B
459157,Male,No,37,Yes,Engineer,1.0,Low,1.0,Cat_6,D
463529,Male,No,37,Yes,Marketing,,Low,1.0,Cat_6,A
465855,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,A
465606,Male,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_3,A
460689,Male,Yes,41,,Executive,6.0,High,2.0,Cat_3,A
459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
464561,Female,No,48,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
459412,Male,Yes,62,Yes,,0.0,Average,3.0,Cat_6,B
461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
459511,Male,Yes,87,No,Artist,1.0,Low,1.0,Cat_6,A
464881,Male,Yes,59,Yes,Entertainment,0.0,Low,,Cat_4,C
460652,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4,D
467812,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,B
464596,Female,Yes,35,Yes,Executive,0.0,Low,2.0,Cat_6,B
460651,Male,No,32,No,Homemaker,8.0,Low,,Cat_4,A
464183,Female,No,37,No,Artist,4.0,Low,2.0,Cat_6,C
462972,Female,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6,B
460573,Male,No,62,No,Healthcare,8.0,Low,1.0,Cat_3,C
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
459091,Male,Yes,67,Yes,Artist,0.0,Average,6.0,Cat_1,B
466021,Male,No,87,No,Lawyer,1.0,Low,1.0,Cat_6,A
465833,Male,Yes,43,No,Executive,1.0,High,3.0,Cat_4,A
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0,Cat_6,B
464812,Female,Yes,48,Yes,Engineer,0.0,High,5.0,Cat_4,A
462209,Female,Yes,40,No,Artist,0.0,Low,1.0,Cat_4,D
467553,Female,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
465302,Female,Yes,57,Yes,Artist,1.0,High,3.0,Cat_2,B
460024,Female,Yes,43,Yes,Entertainment,8.0,Low,1.0,Cat_6,B
459804,Male,Yes,45,No,Artist,3.0,High,4.0,Cat_6,C
458992,Female,No,27,Yes,Marketing,0.0,Low,1.0,Cat_6,D
462899,Male,No,32,No,Healthcare,,Low,3.0,Cat_6,D
465795,Male,No,29,No,Entertainment,1.0,Low,4.0,Cat_4,C
459819,Male,Yes,71,Yes,Entertainment,,High,2.0,Cat_6,B
460615,Female,No,25,Yes,Healthcare,,Low,,Cat_3,C
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6,D
459237,Male,No,29,Yes,Artist,1.0,Low,6.0,Cat_6,A
461612,Female,No,31,Yes,Healthcare,8.0,Low,5.0,Cat_6,C
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,A
462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,D
466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6,B
460143,Male,Yes,38,Yes,Entertainment,0.0,Low,2.0,Cat_4,A
467300,Female,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,B
462627,Male,Yes,27,No,Entertainment,,Average,3.0,Cat_4,D
460877,Female,Yes,47,No,Artist,0.0,Average,5.0,Cat_6,B
462148,Male,Yes,62,Yes,Artist,0.0,Average,,Cat_4,C
463237,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,C
463409,Female,Yes,43,No,Entertainment,7.0,Average,5.0,Cat_2,B
465499,Male,No,63,Yes,Artist,0.0,Low,1.0,Cat_6,A
460924,Male,No,28,No,Doctor,1.0,Low,5.0,Cat_2,D
467756,Male,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,C
463784,Female,No,29,No,Engineer,0.0,Low,5.0,Cat_4,A
467804,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
463655,Male,Yes,39,Yes,Artist,13.0,Low,2.0,Cat_6,B
459715,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_6,D
461856,Female,Yes,45,Yes,Artist,3.0,High,4.0,Cat_2,C
461482,Female,No,52,Yes,Artist,9.0,Low,1.0,Cat_6,C
466039,Female,No,29,No,Entertainment,0.0,Low,,Cat_4,A
464383,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
461507,Male,Yes,35,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
464885,Female,No,35,No,Engineer,1.0,Low,2.0,Cat_4,A
466997,Female,,50,No,Engineer,1.0,Low,2.0,Cat_6,D
460328,Female,No,52,Yes,Artist,1.0,Low,2.0,Cat_6,A
463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_2,C
466320,Female,No,40,Yes,Engineer,9.0,Low,2.0,Cat_4,B
463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,D
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,A
463795,Male,No,18,No,Doctor,1.0,Low,6.0,Cat_6,B
463556,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_2,D
466913,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
461788,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,C
465768,Female,No,37,Yes,Artist,7.0,Low,4.0,Cat_4,A
460256,Male,No,53,Yes,Artist,2.0,Low,2.0,Cat_2,B
467139,Female,No,30,Yes,Artist,0.0,Low,3.0,Cat_6,A
460135,Female,No,31,Yes,Healthcare,4.0,Low,3.0,Cat_6,B
465014,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_6,A
462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,Cat_4,C
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
463990,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4,B
464333,Male,Yes,60,Yes,Executive,0.0,High,3.0,Cat_6,B
462555,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_4,C
459825,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_2,D
464733,Female,Yes,31,No,Engineer,1.0,High,4.0,Cat_4,A
460317,Male,No,32,No,Doctor,10.0,Low,2.0,Cat_6,D
462976,Female,Yes,50,Yes,Engineer,0.0,Average,2.0,Cat_6,C
462550,Female,No,23,No,Healthcare,2.0,Low,6.0,Cat_1,D
461791,Female,No,22,No,Lawyer,8.0,Low,1.0,Cat_6,D
459611,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
464902,Female,Yes,68,No,Lawyer,0.0,Low,1.0,Cat_4,D
466692,Female,,27,No,Engineer,1.0,Low,1.0,Cat_5,A
465775,Female,No,31,Yes,Engineer,9.0,Low,3.0,Cat_6,D
466137,Female,,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
466555,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
461426,Male,Yes,51,Yes,Artist,7.0,Average,2.0,Cat_6,C
460094,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_3,A
463892,Male,No,38,Yes,Artist,9.0,Low,1.0,Cat_6,A
463112,Male,Yes,70,Yes,Lawyer,,Low,1.0,Cat_3,A
465263,Male,Yes,65,Yes,Artist,1.0,High,2.0,Cat_6,C
464418,Male,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
463398,Male,No,29,No,Marketing,9.0,Low,4.0,Cat_3,C
466060,Male,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_3,B
462624,Male,Yes,31,No,Entertainment,1.0,Low,6.0,Cat_4,D
463521,Male,Yes,45,Yes,Executive,1.0,High,4.0,Cat_6,A
462019,Female,Yes,56,Yes,Artist,5.0,Average,4.0,Cat_6,C
467221,Female,No,20,No,Doctor,,Low,4.0,Cat_6,C
462249,Male,No,29,No,Entertainment,0.0,Low,3.0,Cat_6,D
460028,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_2,D
460550,Female,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_3,C
462073,Female,No,36,Yes,Artist,6.0,Low,1.0,Cat_6,C
467462,Female,Yes,43,Yes,Artist,1.0,Average,5.0,Cat_6,C
467917,Female,No,27,Yes,Healthcare,3.0,Low,4.0,Cat_1,D
460557,Female,No,36,Yes,Marketing,9.0,Low,1.0,Cat_3,C
462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,C
465826,Male,Yes,45,No,Executive,3.0,Low,9.0,Cat_4,D
461923,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
460190,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6,D
460310,Male,No,32,No,Healthcare,12.0,Low,4.0,Cat_6,D
465863,Male,No,27,No,Healthcare,5.0,Low,3.0,Cat_6,D
460948,Male,Yes,53,Yes,Engineer,4.0,Low,3.0,Cat_3,B
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6,D
460700,Male,Yes,56,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
463684,Female,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
460669,Male,,48,Yes,Executive,0.0,Low,2.0,Cat_1,B
462989,Male,,32,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
465604,Female,Yes,41,No,Engineer,9.0,Average,2.0,Cat_3,B
467793,Male,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,D
465591,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_4,A
459166,Male,Yes,77,Yes,Artist,1.0,Low,1.0,Cat_6,A
465781,Male,No,20,No,Healthcare,8.0,Low,,Cat_3,D
462461,Male,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,D
465409,Female,No,31,No,Doctor,,Low,4.0,Cat_6,D
459683,Female,Yes,56,Yes,Engineer,1.0,Average,3.0,Cat_6,B
467310,Female,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,B
460149,Male,Yes,50,Yes,Artist,1.0,Low,2.0,Cat_6,C
459750,Female,Yes,39,Yes,Engineer,0.0,Average,2.0,Cat_6,A
467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,Cat_6,B
465762,Female,No,36,No,Engineer,9.0,Low,,Cat_4,D
466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C
459152,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,B
463959,Female,No,37,No,Artist,1.0,Low,1.0,Cat_6,B
460589,Male,Yes,49,No,Entertainment,1.0,Average,6.0,Cat_3,B
460333,Female,No,40,No,Entertainment,12.0,Low,4.0,Cat_6,A
467469,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_4,D
463902,Female,Yes,41,Yes,Entertainment,,Average,4.0,Cat_6,C
461947,Female,No,33,Yes,Healthcare,0.0,Low,4.0,Cat_2,B
467479,Male,Yes,35,Yes,Executive,1.0,Average,4.0,Cat_6,C
466084,Male,Yes,49,Yes,Homemaker,12.0,Low,1.0,Cat_3,A
462013,Female,Yes,57,Yes,Executive,0.0,Average,2.0,Cat_6,C
464701,Male,No,31,No,Doctor,0.0,Low,2.0,Cat_4,A
459628,Female,Yes,51,Yes,Engineer,0.0,Low,1.0,Cat_6,A
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2,D
463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6,C
463786,Female,Yes,37,Yes,Artist,,Average,2.0,Cat_6,C
464590,Female,No,27,Yes,Artist,14.0,Low,3.0,Cat_6,A
461378,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4,B
462171,Female,Yes,37,No,Engineer,3.0,High,2.0,Cat_6,D
459037,Female,No,23,No,Engineer,1.0,Low,,Cat_6,D
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C
465150,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
464942,Male,No,19,No,Healthcare,4.0,Low,4.0,Cat_4,D
467566,Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
461634,Male,Yes,63,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
459975,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,B
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3,D
459347,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
462613,Female,Yes,35,No,Engineer,0.0,Average,5.0,Cat_4,D
460626,Male,Yes,45,No,Doctor,9.0,High,4.0,Cat_6,D
461124,Male,No,19,No,Healthcare,1.0,Low,8.0,Cat_4,D
466927,Male,No,19,No,Engineer,7.0,Low,5.0,Cat_2,D
466919,Male,No,19,No,Doctor,,Low,5.0,Cat_3,D
461407,Female,No,32,Yes,Marketing,8.0,Low,6.0,Cat_1,A
460758,Male,Yes,31,No,Executive,9.0,Average,2.0,Cat_6,A
465362,Female,Yes,52,Yes,Engineer,0.0,Average,4.0,Cat_6,B
467481,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,A
465248,Female,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,D
464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,B
460859,Male,Yes,50,Yes,Entertainment,,Low,4.0,Cat_6,D
463389,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,C
459956,Female,Yes,39,Yes,Healthcare,8.0,Average,2.0,Cat_6,D
465573,Male,Yes,41,No,Artist,1.0,Average,6.0,Cat_6,B
465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6,B
466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3,A
463901,Male,Yes,35,No,Artist,0.0,Low,6.0,Cat_4,C
467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4,B
467166,Female,Yes,25,No,Homemaker,8.0,Average,2.0,Cat_6,D
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,A
465405,Female,,29,Yes,Homemaker,0.0,High,4.0,Cat_2,B
465740,Female,No,68,Yes,Doctor,1.0,Low,1.0,Cat_6,A
464429,Female,No,33,Yes,Healthcare,0.0,Low,,Cat_6,B
467131,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_6,B
462753,Male,Yes,28,No,Executive,0.0,Average,3.0,Cat_6,D
466533,Female,No,51,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
459515,Male,Yes,58,Yes,Engineer,0.0,Low,1.0,Cat_6,D
465904,Male,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,A
460807,Male,No,29,No,Healthcare,1.0,Low,6.0,Cat_6,D
463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
464916,Female,,31,,Doctor,9.0,High,2.0,Cat_4,A
463705,Female,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_2,C
461012,Male,No,35,No,Doctor,1.0,Low,3.0,Cat_3,D
466967,Male,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,A
463538,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,B
460507,Male,No,30,No,Doctor,1.0,Low,4.0,Cat_3,D
465946,Female,Yes,50,Yes,,1.0,Low,2.0,Cat_3,A
465858,Female,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,A
462082,Female,No,41,Yes,Artist,10.0,Low,1.0,Cat_6,C
464699,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_4,D
467444,Female,Yes,40,Yes,Artist,,Low,2.0,Cat_6,D
462636,Female,Yes,36,No,Marketing,,Low,4.0,Cat_4,D
462762,Male,Yes,48,Yes,Artist,0.0,High,4.0,Cat_6,B
466002,Male,Yes,51,Yes,Doctor,1.0,High,2.0,Cat_3,C
467879,Female,Yes,51,Yes,Artist,,High,4.0,Cat_6,C
466248,Male,No,41,Yes,Doctor,1.0,Low,1.0,Cat_2,B
461744,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,B
467526,Male,No,21,No,Healthcare,,Low,3.0,Cat_6,D
465472,Female,Yes,87,No,Entertainment,,High,3.0,Cat_6,A
461935,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,C
461076,Male,No,42,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
467845,Male,Yes,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
465183,Female,Yes,38,Yes,Artist,3.0,Low,2.0,Cat_7,C
461288,Male,No,26,Yes,Doctor,1.0,Low,4.0,Cat_6,C
462612,Female,Yes,32,No,Doctor,,High,6.0,Cat_4,B
467391,Male,Yes,84,Yes,Lawyer,,Low,1.0,Cat_6,C
461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_3,D
467835,Male,Yes,58,No,Artist,9.0,Low,2.0,Cat_6,B
464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,D
460722,Male,Yes,30,No,Entertainment,1.0,Average,3.0,Cat_3,A
466638,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,B
460468,Female,No,50,Yes,Executive,1.0,Low,1.0,Cat_6,A
459838,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,C
465851,Female,Yes,50,No,Artist,9.0,High,2.0,Cat_4,A
466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
465617,Male,No,40,Yes,Doctor,9.0,Low,,Cat_6,C
459858,Female,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
465705,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,C
461956,Female,No,31,Yes,Artist,2.0,Low,,Cat_6,A
467167,Male,Yes,73,Yes,Artist,1.0,Average,,Cat_3,C
459360,Female,No,32,Yes,Healthcare,,Low,3.0,Cat_6,C
463443,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
460182,Female,Yes,43,Yes,Artist,2.0,Average,3.0,Cat_6,B
467857,Female,Yes,28,Yes,Engineer,0.0,Low,2.0,Cat_6,A
465266,Male,Yes,49,Yes,Entertainment,0.0,Average,5.0,Cat_4,B
460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
464249,Male,Yes,80,No,Lawyer,,High,2.0,Cat_6,C
464455,Female,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,B
463515,Female,Yes,41,Yes,Artist,11.0,Average,4.0,Cat_6,C
460801,Female,Yes,30,No,Entertainment,3.0,High,2.0,Cat_6,A
460116,Female,Yes,43,Yes,,1.0,Low,2.0,Cat_6,D
464627,Male,Yes,37,Yes,Artist,0.0,Low,4.0,Cat_3,A
467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,C
460170,Male,Yes,68,No,Artist,0.0,Low,1.0,Cat_6,C
460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,A
465436,Female,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_5,B
461371,Male,Yes,37,Yes,Doctor,0.0,Average,2.0,Cat_6,A
